scenario,sam_util,yh_util,yd_util,ys_util,gen_sam,gen_yh,gen_yd,gen_ys,gen_bd,SOx_total,NOx_total,dust_total,social_cost_krw,gen_cost_krw,total_cost_krw
SE_spring_dust,0.5,0.691,0.788,0.742,20305.0,56437.0,5181.0,10036.0,14431.0,20194.0,28521.0,6425.0,75794662.0,7734946816.0,7810741478.0
SE_spring_dust,0.576,0.816,0.45,0.645,23373.0,66582.0,2960.0,8718.0,4756.0,20942.0,28343.0,6440.0,75801106.0,7191724316.0,7267525422.0
SE_spring_dust,0.5,0.733,0.9,0.45,20305.0,59819.0,5921.0,6083.0,14263.0,20413.0,28449.0,6497.0,75803960.0,7729406812.0,7805210773.0
SE_spring_dust,0.538,0.691,0.675,0.548,21839.0,56437.0,4440.0,7400.0,16272.0,20244.0,28509.0,6450.0,75813515.0,7832539598.0,7908353113.0
SE_spring_dust,0.5,0.733,0.788,0.548,20305.0,59819.0,5181.0,7400.0,13685.0,20412.0,28497.0,6377.0,75815759.0,7693927139.0,7769742899.0
SE_spring_dust,0.5,0.733,0.9,0.548,20305.0,59819.0,5921.0,7400.0,12945.0,20413.0,28481.0,6422.0,75816585.0,7656923142.0,7732739727.0
SE_spring_dust,0.5,0.733,0.788,0.45,20305.0,59819.0,5181.0,6083.0,15003.0,20412.0,28475.0,6452.0,75824720.0,7766410809.0,7842235529.0
SE_spring_dust,0.576,0.816,0.675,0.645,23373.0,66582.0,4440.0,8718.0,3276.0,20936.0,28357.0,6441.0,75828307.0,7117716322.0,7193544629.0
SE_spring_dust,0.5,0.733,0.45,0.84,20305.0,59819.0,2960.0,11354.0,11952.0,20391.0,28526.0,6329.0,75828380.0,7587488121.0,7663316500.0
SE_spring_dust,0.5,0.733,0.45,0.645,20305.0,59819.0,2960.0,8718.0,14587.0,20402.0,28525.0,6329.0,75833100.0,7732455461.0,7808288561.0
SE_spring_dust,0.538,0.774,0.675,0.548,21839.0,63201.0,4440.0,7400.0,9509.0,20441.0,28514.0,6335.0,75833416.0,7460565564.0,7536398981.0
SE_spring_dust,0.5,0.65,0.9,0.742,20305.0,53056.0,5921.0,10036.0,17072.0,20194.0,28495.0,6563.0,75845717.0,7883929836.0,7959775553.0
SE_spring_dust,0.576,0.816,0.788,0.45,23373.0,66582.0,5181.0,6083.0,5171.0,20952.0,28320.0,6563.0,75850770.0,7225679665.0,7301530435.0
SE_spring_dust,0.5,0.733,0.788,0.645,20305.0,59819.0,5181.0,8718.0,12367.0,20399.0,28530.0,6341.0,75851374.0,7621443470.0,7697294843.0
SE_spring_dust,0.5,0.733,0.675,0.84,20305.0,59819.0,4440.0,11354.0,10471.0,20386.0,28538.0,6329.0,75852215.0,7513480127.0,7589332341.0
SE_spring_dust,0.5,0.691,0.45,0.84,20305.0,56437.0,2960.0,11354.0,15333.0,20194.0,28555.0,6413.0,75857430.0,7773475138.0,7849332568.0
SE_spring_dust,0.5,0.65,0.788,0.742,20305.0,53056.0,5181.0,10036.0,17812.0,20194.0,28521.0,6518.0,75866476.0,7920933833.0,7996800310.0
SE_spring_dust,0.538,0.733,0.9,0.84,21839.0,59819.0,5921.0,11354.0,7457.0,20419.0,28519.0,6386.0,75872376.0,7355093577.0,7430965953.0
SE_spring_dust,0.538,0.691,0.562,0.548,21839.0,56437.0,3700.0,7400.0,17013.0,20250.0,28532.0,6463.0,75874325.0,7869543595.0,7945417920.0
SE_spring_dust,0.5,0.733,0.562,0.742,20305.0,59819.0,3700.0,10036.0,12529.0,20394.0,28542.0,6342.0,75875487.0,7622967794.0,7698843281.0
SE_spring_dust,0.576,0.816,0.45,0.45,23373.0,66582.0,2960.0,6083.0,7392.0,20955.0,28336.0,6551.0,75877655.0,7336691656.0,7412569311.0
SE_spring_dust,0.538,0.65,0.675,0.548,21839.0,53056.0,4440.0,7400.0,19654.0,20244.0,28509.0,6544.0,75885329.0,8018526615.0,8094411944.0
SE_spring_dust,0.538,0.691,0.675,0.742,21839.0,56437.0,4440.0,10036.0,13637.0,20222.0,28566.0,6413.0,75895121.0,7687572258.0,7763467379.0
SE_spring_dust,0.538,0.691,0.9,0.45,21839.0,56437.0,5921.0,6083.0,16110.0,20246.0,28505.0,6581.0,75905989.0,7831015274.0,7906921263.0
SE_spring_dust,0.538,0.774,0.45,0.45,21839.0,63201.0,2960.0,6083.0,12307.0,20446.0,28521.0,6408.0,75907941.0,7607057228.0,7682965170.0
SE_spring_dust,0.576,0.816,0.9,0.548,23373.0,66582.0,5921.0,7400.0,3113.0,20952.0,28358.0,6534.0,75909816.0,7116191997.0,7192101814.0
SE_spring_dust,0.538,0.733,0.45,0.742,21839.0,59819.0,2960.0,10036.0,11735.0,20425.0,28557.0,6329.0,75911592.0,7575593235.0,7651504827.0
SE_spring_dust,0.576,0.816,0.562,0.645,23373.0,66582.0,3700.0,8718.0,4016.0,20942.0,28391.0,6453.0,75913540.0,7154720319.0,7230633859.0
SE_spring_dust,0.5,0.691,0.9,0.84,20305.0,56437.0,5921.0,11354.0,12373.0,20192.0,28563.0,6470.0,75915598.0,7625459149.0,7701374748.0
SE_spring_dust,0.576,0.816,0.562,0.548,23373.0,66582.0,3700.0,7400.0,5334.0,20955.0,28376.0,6490.0,75916926.0,7227203989.0,7303120915.0
SE_spring_dust,0.538,0.691,0.788,0.45,21839.0,56437.0,5181.0,6083.0,16850.0,20246.0,28531.0,6536.0,75926748.0,7868019271.0,7943946019.0
SE_spring_dust,0.5,0.65,0.45,0.84,20305.0,53056.0,2960.0,11354.0,18715.0,20194.0,28555.0,6506.0,75929245.0,7959462155.0,8035391399.0
SE_spring_dust,0.538,0.691,0.45,0.645,21839.0,56437.0,2960.0,8718.0,16435.0,20236.0,28582.0,6413.0,75935128.0,7834063922.0,7909999051.0
SE_spring_dust,0.538,0.65,0.562,0.548,21839.0,53056.0,3700.0,7400.0,20394.0,20250.0,28532.0,6556.0,75946139.0,8055530612.0,8131476751.0
SE_spring_dust,0.576,0.816,0.788,0.548,23373.0,66582.0,5181.0,7400.0,3854.0,20952.0,28396.0,6489.0,75954999.0,7153195995.0,7229150994.0
SE_spring_dust,0.538,0.774,0.562,0.45,21839.0,63201.0,3700.0,6083.0,11567.0,20446.0,28544.0,6421.0,75965782.0,7570053231.0,7646019014.0
SE_spring_dust,0.538,0.774,0.45,0.548,21839.0,63201.0,2960.0,7400.0,10989.0,20446.0,28577.0,6334.0,75970095.0,7534573558.0,7610543653.0
SE_spring_dust,0.576,0.816,0.788,0.645,23373.0,66582.0,5181.0,8718.0,2536.0,20938.0,28421.0,6452.0,75974899.0,7080712325.0,7156687223.0
SE_spring_dust,0.538,0.65,0.9,0.45,21839.0,53056.0,5921.0,6083.0,19492.0,20246.0,28505.0,6674.0,75977803.0,8017002291.0,8092980094.0
SE_spring_dust,0.538,0.65,0.788,0.45,21839.0,53056.0,5181.0,6083.0,20232.0,20246.0,28531.0,6629.0,75998563.0,8054006288.0,8130004851.0
SE_spring_dust,0.538,0.733,0.788,0.84,21839.0,59819.0,5181.0,11354.0,8197.0,20419.0,28599.0,6341.0,76006516.0,7392097574.0,7468104090.0
SE_spring_dust,0.538,0.65,0.45,0.645,21839.0,53056.0,2960.0,8718.0,19816.0,20236.0,28582.0,6506.0,76006943.0,8020050939.0,8096057882.0
SE_spring_dust,0.538,0.733,0.675,0.742,21839.0,59819.0,4440.0,10036.0,10255.0,20419.0,28604.0,6329.0,76009515.0,7501585241.0,7577594756.0
SE_spring_dust,0.538,0.691,0.9,0.742,21839.0,56437.0,5921.0,10036.0,12157.0,20225.0,28600.0,6470.0,76012245.0,7613564264.0,7689576509.0
SE_spring_dust,0.538,0.691,0.45,0.742,21839.0,56437.0,2960.0,10036.0,15117.0,20228.0,28621.0,6413.0,76014730.0,7761580252.0,7837594983.0
SE_spring_dust,0.538,0.733,0.45,0.45,21839.0,59819.0,2960.0,6083.0,15689.0,20446.0,28574.0,6440.0,76044788.0,7793044245.0,7869089034.0
SE_spring_dust,0.5,0.733,0.562,0.84,20305.0,59819.0,3700.0,11354.0,11211.0,20392.0,28626.0,6342.0,76051585.0,7550484124.0,7626535709.0
SE_spring_dust,0.538,0.733,0.675,0.645,21839.0,59819.0,4440.0,8718.0,11573.0,20427.0,28630.0,6329.0,76068474.0,7574068911.0,7650137385.0
SE_spring_dust,0.576,0.816,0.45,0.84,23373.0,66582.0,2960.0,11354.0,2120.0,20931.0,28473.0,6440.0,76072589.0,7046756976.0,7122829565.0
SE_spring_dust,0.538,0.65,0.45,0.742,21839.0,53056.0,2960.0,10036.0,18498.0,20228.0,28621.0,6506.0,76086545.0,7947567269.0,8023653814.0
SE_spring_dust,0.538,0.733,0.9,0.548,21839.0,59819.0,5921.0,7400.0,11411.0,20443.0,28631.0,6422.0,76149983.0,7572544587.0,7648694570.0
SE_spring_dust,0.5,0.691,0.562,0.84,20305.0,56437.0,3700.0,11354.0,14593.0,20195.0,28690.0,6426.0,76154724.0,7736471141.0,7812625864.0
SE_spring_dust,0.5,0.65,0.675,0.84,20305.0,53056.0,4440.0,11354.0,17235.0,20189.0,28667.0,6507.0,76165728.0,7885454160.0,7961619889.0
SE_spring_dust,0.538,0.691,0.675,0.645,21839.0,56437.0,4440.0,8718.0,14955.0,20230.0,28694.0,6413.0,76171612.0,7760055928.0,7836227540.0
SE_spring_dust,0.538,0.774,0.562,0.548,21839.0,63201.0,3700.0,7400.0,10249.0,20447.0,28669.0,6347.0,76174354.0,7497569561.0,7573743915.0
SE_spring_dust,0.538,0.733,0.788,0.742,21839.0,59819.0,5181.0,10036.0,9515.0,20421.0,28684.0,6341.0,76189753.0,7464581244.0,7540770997.0
SE_spring_dust,0.538,0.733,0.562,0.742,21839.0,59819.0,3700.0,10036.0,10995.0,20425.0,28692.0,6342.0,76208886.0,7538589238.0,7614798124.0
SE_spring_dust,0.5,0.691,0.788,0.84,20305.0,56437.0,5181.0,11354.0,13113.0,20191.0,28722.0,6425.0,76219772.0,7662463146.0,7738682919.0
SE_spring_dust,0.5,0.65,0.562,0.84,20305.0,53056.0,3700.0,11354.0,17975.0,20195.0,28690.0,6519.0,76226538.0,7922458158.0,7998684696.0
SE_spring_dust,0.538,0.774,0.788,0.45,21839.0,63201.0,5181.0,6083.0,10087.0,20443.0,28668.0,6420.0,76226778.0,7496045237.0,7572272015.0
SE_spring_dust,0.538,0.691,0.562,0.645,21839.0,56437.0,3700.0,8718.0,15695.0,20236.0,28717.0,6426.0,76232422.0,7797059925.0,7873292347.0
SE_spring_dust,0.538,0.774,0.45,0.645,21839.0,63201.0,2960.0,8718.0,9672.0,20433.0,28718.0,6297.0,76235158.0,7462089888.0,7538325046.0
SE_spring_dust,0.538,0.65,0.675,0.645,21839.0,53056.0,4440.0,8718.0,18336.0,20230.0,28694.0,6507.0,76243426.0,7946042945.0,8022286371.0
SE_spring_dust,0.538,0.691,0.9,0.548,21839.0,56437.0,5921.0,7400.0,14792.0,20246.0,28695.0,6507.0,76253121.0,7758531604.0,7834784725.0
SE_spring_dust,0.538,0.691,0.788,0.548,21839.0,56437.0,5181.0,7400.0,15532.0,20246.0,28721.0,6462.0,76273881.0,7795535601.0,7871809482.0
SE_spring_dust,0.538,0.691,0.9,0.645,21839.0,56437.0,5921.0,8718.0,13474.0,20233.0,28722.0,6470.0,76276711.0,7686047934.0,7762324645.0
SE_spring_dust,0.538,0.733,0.675,0.45,21839.0,59819.0,4440.0,6083.0,14209.0,20441.0,28686.0,6440.0,76281272.0,7719036251.0,7795317523.0
SE_spring_dust,0.538,0.733,0.675,0.548,21839.0,59819.0,4440.0,7400.0,12891.0,20441.0,28719.0,6366.0,76293897.0,7646552581.0,7722846478.0
SE_spring_dust,0.538,0.65,0.562,0.645,21839.0,53056.0,3700.0,8718.0,19076.0,20236.0,28717.0,6519.0,76304236.0,7983046942.0,8059351178.0
SE_spring_dust,0.538,0.691,0.562,0.742,21839.0,56437.0,3700.0,10036.0,14377.0,20228.0,28756.0,6426.0,76312024.0,7724576255.0,7800888279.0
SE_spring_dust,0.5,0.733,0.788,0.84,20305.0,59819.0,5181.0,11354.0,9731.0,20388.0,28749.0,6341.0,76312581.0,7476476130.0,7552788710.0
SE_spring_dust,0.576,0.774,0.675,0.742,23373.0,63201.0,4440.0,10036.0,5339.0,20928.0,28581.0,6468.0,76321557.0,7231219669.0,7307541225.0
SE_spring_dust,0.538,0.65,0.675,0.742,21839.0,53056.0,4440.0,10036.0,17018.0,20222.0,28733.0,6507.0,76323028.0,7873559275.0,7949882303.0
SE_spring_dust,0.538,0.65,0.9,0.548,21839.0,53056.0,5921.0,7400.0,18174.0,20246.0,28695.0,6600.0,76324936.0,7944518621.0,8020843557.0
SE_spring_dust,0.538,0.691,0.675,0.84,21839.0,56437.0,4440.0,11354.0,12319.0,20220.0,28772.0,6413.0,76332256.0,7615088588.0,7691420844.0
SE_spring_dust,0.538,0.733,0.562,0.548,21839.0,59819.0,3700.0,7400.0,13631.0,20447.0,28732.0,6378.0,76333122.0,7683556578.0,7759889700.0
SE_spring_dust,0.538,0.733,0.562,0.45,21839.0,59819.0,3700.0,6083.0,14949.0,20446.0,28709.0,6453.0,76342082.0,7756040248.0,7832382330.0
SE_spring_dust,0.538,0.65,0.788,0.548,21839.0,53056.0,5181.0,7400.0,18914.0,20246.0,28721.0,6555.0,76345695.0,7981522618.0,8057868313.0
SE_spring_dust,0.576,0.774,0.45,0.742,23373.0,63201.0,2960.0,10036.0,6820.0,20934.0,28599.0,6468.0,76363713.0,7305227663.0,7381591375.0
SE_spring_dust,0.538,0.733,0.562,0.645,21839.0,59819.0,3700.0,8718.0,12313.0,20433.0,28765.0,6342.0,76368736.0,7611072908.0,7687441644.0
SE_spring_dust,0.538,0.733,0.9,0.645,21839.0,59819.0,5921.0,8718.0,10093.0,20430.0,28750.0,6386.0,76369520.0,7500060917.0,7576430437.0
SE_spring_dust,0.538,0.691,0.788,0.742,21839.0,56437.0,5181.0,10036.0,12897.0,20225.0,28788.0,6425.0,76377072.0,7650568261.0,7726945333.0
SE_spring_dust,0.538,0.65,0.562,0.742,21839.0,53056.0,3700.0,10036.0,17758.0,20228.0,28756.0,6519.0,76383838.0,7910563272.0,7986947110.0
SE_spring_dust,0.538,0.733,0.9,0.45,21839.0,59819.0,5921.0,6083.0,12729.0,20443.0,28715.0,6497.0,76386371.0,7645028257.0,7721414628.0
SE_spring_dust,0.538,0.733,0.788,0.645,21839.0,59819.0,5181.0,8718.0,10833.0,20430.0,28776.0,6341.0,76390279.0,7537064914.0,7613455193.0
SE_spring_dust,0.538,0.733,0.45,0.548,21839.0,59819.0,2960.0,7400.0,14371.0,20446.0,28764.0,6366.0,76391921.0,7720560575.0,7796952496.0
SE_spring_dust,0.538,0.691,0.9,0.84,21839.0,56437.0,5921.0,11354.0,10839.0,20222.0,28780.0,6470.0,76393850.0,7541080594.0,7617474444.0
SE_spring_dust,0.651,0.857,0.562,0.45,26442.0,69964.0,3700.0,6083.0,202.0,21417.0,27705.0,8673.0,76398700.0,6944943531.0,7021342231.0
SE_spring_dust,0.576,0.774,0.9,0.742,23373.0,63201.0,5921.0,10036.0,3859.0,20931.0,28596.0,6524.0,76399681.0,7157211674.0,7233611355.0
SE_spring_dust,0.538,0.733,0.788,0.45,21839.0,59819.0,5181.0,6083.0,13469.0,20443.0,28741.0,6452.0,76407130.0,7682032254.0,7758439384.0
SE_spring_dust,0.538,0.733,0.788,0.548,21839.0,59819.0,5181.0,7400.0,12151.0,20443.0,28769.0,6377.0,76410195.0,7609548584.0,7685958779.0
SE_spring_dust,0.538,0.733,0.45,0.645,21839.0,59819.0,2960.0,8718.0,13053.0,20433.0,28792.0,6329.0,76415510.0,7648076905.0,7724492416.0
SE_spring_dust,0.538,0.691,0.45,0.84,21839.0,56437.0,2960.0,11354.0,13799.0,20225.0,28811.0,6413.0,76418256.0,7689096582.0,7765514838.0
SE_spring_dust,0.576,0.774,0.675,0.645,23373.0,63201.0,4440.0,8718.0,6657.0,20936.0,28631.0,6468.0,76433681.0,7303703339.0,7380137019.0
SE_spring_dust,0.576,0.774,0.675,0.45,23373.0,63201.0,4440.0,6083.0,9293.0,20949.0,28591.0,6579.0,76439678.0,7448670679.0,7525110356.0
SE_spring_dust,0.576,0.774,0.562,0.742,23373.0,63201.0,3700.0,10036.0,6079.0,20934.0,28636.0,6480.0,76452637.0,7268223666.0,7344676303.0
SE_spring_dust,0.576,0.733,0.675,0.742,23373.0,59819.0,4440.0,10036.0,8721.0,20928.0,28665.0,6500.0,76524769.0,7417206686.0,7493731455.0
SE_spring_dust,0.576,0.774,0.9,0.548,23373.0,63201.0,5921.0,7400.0,6495.0,20952.0,28640.0,6561.0,76532326.0,7302179014.0,7378711340.0
SE_spring_dust,0.538,0.733,0.45,0.84,21839.0,59819.0,2960.0,11354.0,10417.0,20422.0,28849.0,6329.0,76532650.0,7503109565.0,7579642215.0
SE_spring_dust,0.576,0.774,0.45,0.548,23373.0,63201.0,2960.0,7400.0,9455.0,20955.0,28669.0,6505.0,76550327.0,7450195003.0,7526745330.0
SE_spring_dust,0.651,0.857,0.45,0.45,26442.0,69964.0,2960.0,6083.0,942.0,21417.0,27782.0,8660.0,76551441.0,6981947528.0,7058498968.0
SE_spring_dust,0.538,0.691,0.788,0.84,21839.0,56437.0,5181.0,11354.0,11579.0,20222.0,28871.0,6425.0,76553170.0,7578084591.0,7654637761.0
SE_spring_dust,0.576,0.774,0.9,0.645,23373.0,63201.0,5921.0,8718.0,5177.0,20939.0,28671.0,6524.0,76562982.0,7229695344.0,7306258326.0
SE_spring_dust,0.576,0.774,0.675,0.548,23373.0,63201.0,4440.0,7400.0,7975.0,20950.0,28681.0,6505.0,76574442.0,7376187009.0,7452761451.0
SE_spring_dust,0.576,0.774,0.9,0.45,23373.0,63201.0,5921.0,6083.0,7813.0,20952.0,28638.0,6636.0,76585135.0,7374662684.0,7451247820.0
SE_spring_dust,0.576,0.774,0.788,0.742,23373.0,63201.0,5181.0,10036.0,4599.0,20930.0,28702.0,6479.0,76589124.0,7194215672.0,7270804796.0
SE_spring_dust,0.613,0.857,0.788,0.45,24907.0,69964.0,5181.0,6083.0,256.0,21222.0,27831.0,8704.0,76593030.0,6955314092.0,7031907122.0
SE_spring_dust,0.5,0.65,0.9,0.84,20305.0,53056.0,5921.0,11354.0,15754.0,20192.0,28853.0,6563.0,76605335.0,7811446166.0,7888051501.0
SE_spring_dust,0.5,0.65,0.788,0.84,20305.0,53056.0,5181.0,11354.0,16494.0,20191.0,28879.0,6518.0,76626094.0,7848450163.0,7925076258.0
SE_spring_dust,0.538,0.691,0.788,0.645,21839.0,56437.0,5181.0,8718.0,14215.0,20233.0,28906.0,6425.0,76631978.0,7723051931.0,7799683909.0
SE_spring_dust,0.538,0.65,0.9,0.645,21839.0,53056.0,5921.0,8718.0,16856.0,20233.0,28879.0,6563.0,76683033.0,7872034951.0,7948717984.0
SE_spring_dust,0.576,0.774,0.562,0.548,23373.0,63201.0,3700.0,7400.0,8715.0,20955.0,28729.0,6517.0,76689608.0,7413191006.0,7489880614.0
SE_spring_dust,0.538,0.65,0.788,0.645,21839.0,53056.0,5181.0,8718.0,17596.0,20233.0,28906.0,6518.0,76703793.0,7909038948.0,7985742740.0
SE_spring_dust,0.576,0.774,0.788,0.45,23373.0,63201.0,5181.0,6083.0,8553.0,20952.0,28716.0,6591.0,76715627.0,7411666681.0,7488382309.0
SE_spring_dust,0.576,0.774,0.675,0.84,23373.0,63201.0,4440.0,11354.0,4022.0,20925.0,28768.0,6468.0,76719692.0,7158735999.0,7235455690.0
SE_spring_dust,0.576,0.774,0.45,0.645,23373.0,63201.0,2960.0,8718.0,8137.0,20942.0,28767.0,6468.0,76724007.0,7377711333.0,7454435340.0
SE_spring_dust,0.538,0.691,0.562,0.84,21839.0,56437.0,3700.0,11354.0,13059.0,20225.0,28956.0,6426.0,76737134.0,7652092585.0,7728829719.0
SE_spring_dust,0.576,0.733,0.562,0.742,23373.0,59819.0,3700.0,10036.0,9461.0,20934.0,28762.0,6512.0,76743591.0,7454210683.0,7530954274.0
SE_spring_dust,0.576,0.774,0.788,0.645,23373.0,63201.0,5181.0,8718.0,5917.0,20938.0,28774.0,6479.0,76747860.0,7266699341.0,7343447201.0
SE_spring_dust,0.576,0.733,0.9,0.742,23373.0,59819.0,5921.0,10036.0,7241.0,20931.0,28749.0,6556.0,76749002.0,7343198691.0,7419947694.0
SE_spring_dust,0.613,0.857,0.562,0.548,24907.0,69964.0,3700.0,7400.0,418.0,21226.0,27934.0,8631.0,76757463.0,6956838416.0,7033595879.0
SE_spring_dust,0.538,0.65,0.9,0.742,21839.0,53056.0,5921.0,10036.0,15538.0,20225.0,28919.0,6563.0,76762635.0,7799551281.0,7876313916.0
SE_spring_dust,0.538,0.65,0.788,0.742,21839.0,53056.0,5181.0,10036.0,16278.0,20225.0,28945.0,6518.0,76783395.0,7836555278.0,7913338672.0
SE_spring_dust,0.576,0.774,0.9,0.84,23373.0,63201.0,5921.0,11354.0,2541.0,20928.0,28795.0,6524.0,76821101.0,7084728004.0,7161549105.0
SE_spring_dust,0.538,0.733,0.562,0.84,21839.0,59819.0,3700.0,11354.0,9677.0,20422.0,28984.0,6342.0,76829943.0,7466105568.0,7542935511.0
SE_spring_dust,0.576,0.774,0.45,0.84,23373.0,63201.0,2960.0,11354.0,5502.0,20931.0,28826.0,6468.0,76844691.0,7232743993.0,7309588684.0
SE_spring_dust,0.538,0.65,0.45,0.84,21839.0,53056.0,2960.0,11354.0,17181.0,20225.0,28978.0,6506.0,76846163.0,7875083599.0,7951929762.0
SE_spring_dust,0.576,0.733,0.9,0.645,23373.0,59819.0,5921.0,8718.0,8559.0,20939.0,28798.0,6556.0,76858369.0,7415682361.0,7492540730.0
SE_spring_dust,0.576,0.774,0.788,0.548,23373.0,63201.0,5181.0,7400.0,7235.0,20952.0,28817.0,6516.0,76873791.0,7339183011.0,7416056803.0
SE_spring_dust,0.576,0.774,0.562,0.645,23373.0,63201.0,3700.0,8718.0,7397.0,20942.0,28848.0,6480.0,76907920.0,7340707336.0,7417615255.0
SE_spring_dust,0.576,0.733,0.788,0.742,23373.0,59819.0,5181.0,10036.0,7981.0,20930.0,28851.0,6511.0,76930779.0,7380202688.0,7457133468.0
SE_spring_dust,0.576,0.691,0.45,0.45,23373.0,56437.0,2960.0,6083.0,17536.0,20758.0,28830.0,6694.0,76941731.0,7894652707.0,7971594438.0
SE_spring_dust,0.651,0.816,0.45,0.742,26442.0,66582.0,2960.0,10036.0,370.0,21237.0,28047.0,8549.0,76942330.0,6950483535.0,7027425865.0
SE_spring_dust,0.576,0.774,0.562,0.84,23373.0,63201.0,3700.0,11354.0,4762.0,20931.0,28878.0,6480.0,76965361.0,7195739996.0,7272705357.0
SE_spring_dust,0.613,0.857,0.675,0.45,24907.0,69964.0,4440.0,6083.0,996.0,21220.0,28016.0,8693.0,76978243.0,6992318089.0,7069296332.0
SE_spring_dust,0.576,0.65,0.45,0.45,23373.0,53056.0,2960.0,6083.0,20918.0,20758.0,28830.0,6788.0,77013546.0,8080639723.0,8157653269.0
SE_spring_dust,0.576,0.733,0.9,0.84,23373.0,59819.0,5921.0,11354.0,5923.0,20928.0,28879.0,6556.0,77024592.0,7270715021.0,7347739613.0
SE_spring_dust,0.576,0.733,0.45,0.84,23373.0,59819.0,2960.0,11354.0,8883.0,20931.0,28912.0,6499.0,77051832.0,7418731010.0,7495782842.0
SE_spring_dust,0.576,0.733,0.788,0.645,23373.0,59819.0,5181.0,8718.0,9299.0,20938.0,28911.0,6511.0,77063545.0,7452686358.0,7529749904.0
SE_spring_dust,0.576,0.691,0.9,0.84,23373.0,56437.0,5921.0,11354.0,9305.0,20731.0,28915.0,6640.0,77067116.0,7456702038.0,7533769154.0
SE_spring_dust,0.651,0.816,0.675,0.645,26442.0,66582.0,4440.0,8718.0,207.0,21240.0,28106.0,8549.0,77069727.0,6948959211.0,7026028937.0
SE_spring_dust,0.538,0.65,0.675,0.84,21839.0,53056.0,4440.0,11354.0,15700.0,20220.0,29090.0,6507.0,77082647.0,7801075605.0,7878158251.0
SE_spring_dust,0.613,0.857,0.45,0.548,24907.0,69964.0,2960.0,7400.0,1158.0,21225.0,28094.0,8618.0,77088892.0,6993842413.0,7070931305.0
SE_spring_dust,0.576,0.691,0.675,0.742,23373.0,56437.0,4440.0,10036.0,12103.0,20731.0,28960.0,6584.0,77119106.0,7603193702.0,7680312809.0
SE_spring_dust,0.651,0.816,0.9,0.548,26442.0,66582.0,5921.0,7400.0,45.0,21256.0,28099.0,8642.0,77134641.0,6947434886.0,7024569528.0
SE_spring_dust,0.538,0.65,0.562,0.84,21839.0,53056.0,3700.0,11354.0,16441.0,20225.0,29113.0,6519.0,77143456.0,7838079602.0,7915223059.0
SE_spring_dust,0.576,0.733,0.675,0.84,23373.0,59819.0,4440.0,11354.0,7403.0,20925.0,28956.0,6500.0,77144601.0,7344723016.0,7421867617.0
SE_spring_dust,0.576,0.774,0.788,0.84,23373.0,63201.0,5181.0,11354.0,3281.0,20928.0,28968.0,6479.0,77155635.0,7121732002.0,7198887636.0
SE_spring_dust,0.613,0.816,0.675,0.742,24907.0,66582.0,4440.0,10036.0,424.0,21040.0,28184.0,8582.0,77160959.0,6960854096.0,7038015055.0
SE_spring_dust,0.576,0.691,0.675,0.45,23373.0,56437.0,4440.0,6083.0,16056.0,20752.0,28942.0,6695.0,77178215.0,7820644712.0,7897822927.0
SE_spring_dust,0.576,0.733,0.788,0.84,23373.0,59819.0,5181.0,11354.0,6663.0,20928.0,28974.0,6511.0,77191538.0,7307719018.0,7384910557.0
SE_spring_dust,0.576,0.691,0.562,0.45,23373.0,56437.0,3700.0,6083.0,16796.0,20758.0,28965.0,6707.0,77239025.0,7857648709.0,7934887734.0
SE_spring_dust,0.576,0.774,0.45,0.45,23373.0,63201.0,2960.0,6083.0,10773.0,20955.0,28967.0,6579.0,77241761.0,7522678673.0,7599920434.0
SE_spring_dust,0.576,0.65,0.675,0.45,23373.0,53056.0,4440.0,6083.0,19438.0,20752.0,28942.0,6788.0,77250029.0,8006631729.0,8083881758.0
SE_spring_dust,0.84,0.774,0.45,0.45,34112.0,63201.0,2960.0,6083.0,34.0,21791.0,27603.0,9850.0,77274725.0,6932028784.0,7009303509.0
SE_spring_dust,0.576,0.691,0.45,0.548,23373.0,56437.0,2960.0,7400.0,16218.0,20758.0,29020.0,6620.0,77288864.0,7822169037.0,7899457900.0
SE_spring_dust,0.613,0.816,0.9,0.645,24907.0,66582.0,5921.0,8718.0,261.0,21051.0,28229.0,8638.0,77304107.0,6959329772.0,7036633879.0
SE_spring_dust,0.576,0.65,0.562,0.45,23373.0,53056.0,3700.0,6083.0,20178.0,20758.0,28965.0,6801.0,77310839.0,8043635726.0,8120946565.0
SE_spring_dust,0.576,0.733,0.562,0.84,23373.0,59819.0,3700.0,11354.0,8143.0,20931.0,29032.0,6512.0,77318792.0,7381727013.0,7459045805.0
SE_spring_dust,0.576,0.691,0.9,0.742,23373.0,56437.0,5921.0,10036.0,10622.0,20734.0,29045.0,6640.0,77346064.0,7529185708.0,7606531773.0
SE_spring_dust,0.576,0.65,0.45,0.548,23373.0,53056.0,2960.0,7400.0,19600.0,20758.0,29020.0,6714.0,77360678.0,8008156053.0,8085516732.0
SE_spring_dust,0.576,0.691,0.45,0.742,23373.0,56437.0,2960.0,10036.0,13583.0,20737.0,29077.0,6583.0,77370470.0,7677201697.0,7754572167.0
SE_spring_dust,0.613,0.857,0.45,0.45,24907.0,69964.0,2960.0,6083.0,2476.0,21225.0,28216.0,8692.0,77406041.0,7066326083.0,7143732124.0
