date,SOx,NOx,먼지,SOx_conc,NOx_conc,dust_conc,n_units,temp_mean,humidity_mean,wind_dir,wind_speed_mean,precipitation,wind_sin,wind_cos,stagnation_idx,유연탄,LNG,oil_ton,coal_ratio,lng_ratio,gen_mwh,heat_efficiency,utilization,api_gen_mwh,renewable_mwh,wind_speed_max,pressure_mean,solar_radiation,solar_mwh,wind_mwh,renewable_ratio,dayofweek,season,plant_type,is_coal,hydro_mwh,gen_mwh_combined
2020-07-26,16146.14732064,23498.48893464,4346.288919072001,11.14,29.248333333333335,4.641666666666667,6,21.753333333333337,96.96999999999998,257.96999999999997,0.51,0.0,-0.9780386043496788,-0.208423819180372,190.13725490196072,35034.1935483871,0.0,150.51612903225808,1.0,0.0,90448.73548387096,38.983333333333334,85.70447928814284,90448.73548387096,0.0,17.58481,1004.24603,15.97,0.0,0.0,0.0,6,summer,yeongheung_coal,1,0.0,90448.73548387096
2020-07-27,20486.0667636,29657.010930912,3013.495484544,12.508333333333333,23.108333333333334,2.12,6,23.58666666666667,97.01,99.79666666666668,0.67,0.01,0.985417799203122,-0.170152170170337,144.7910447761194,35034.1935483871,0.0,150.51612903225808,1.0,0.0,90448.73548387096,38.983333333333334,85.70447928814284,90448.73548387096,0.0,14.654254,1005.45087,5.99,0.0,0.0,0.0,0,summer,yeongheung_coal,1,0.0,90448.73548387096
2020-07-28,22239.970174368,23895.503129664,2616.71051592,13.963333333333331,14.825,1.6716666666666666,6,24.013333333333335,97.74666666666668,129.1833333333333,0.975,0.01,0.7751283057869318,-0.6318038537140153,100.25299145299148,35034.1935483871,0.0,150.51612903225808,1.0,0.0,90448.73548387096,38.983333333333334,85.70447928814284,90448.73548387096,0.0,12.10157,1007.0876,9.35,0.0,0.0,0.0,1,summer,yeongheung_coal,1,0.0,90448.73548387096
2020-07-29,24854.210640288,26078.342514336,2888.31111912,14.595,15.0,1.755,6,23.366666666666664,99.48,242.16166666666663,0.2599999999999999,0.01,-0.884268744600006,-0.4669783585173184,382.6153846153848,35034.1935483871,0.0,150.51612903225808,1.0,0.0,90448.73548387096,38.983333333333334,85.70447928814284,90448.73548387096,0.0,18.278645,1008.5081,5.77,0.0,0.0,0.0,2,summer,yeongheung_coal,1,0.0,90448.73548387096
2020-07-30,24179.191211952,26030.966375664,2882.882855376,14.301666666666668,14.908333333333331,1.7666666666666668,6,21.631666666666664,98.74,175.74333333333334,0.3666666666666667,0.005,0.0742245250214507,-0.9972415554344596,269.29090909090905,35034.1935483871,0.0,150.51612903225808,1.0,0.0,90448.73548387096,38.983333333333334,85.70447928814284,90448.73548387096,0.0,11.659777,1010.445,11.37,0.0,0.0,0.0,3,summer,yeongheung_coal,1,0.0,90448.73548387096
2020-07-31,29539.243673712004,28162.613263392,3159.589049712,15.801666666666668,15.085,1.7033333333333334,6,24.39833333333333,99.51166666666666,213.085,1.0466666666666666,0.005,-0.5458826280551561,-0.8378616570697075,95.0748407643312,35034.1935483871,0.0,150.51612903225808,1.0,0.0,90448.73548387096,38.983333333333334,85.70447928814284,90448.73548387096,0.0,14.113652,1011.05426,6.26,0.0,0.0,0.0,4,summer,yeongheung_coal,1,0.0,90448.73548387096
2020-08-01,22002.137973072,21201.725677392,3713.653385712,11.963333333333331,14.741666666666667,19.965,6,23.228333333333335,98.84333333333332,249.1916666666667,1.9933333333333336,0.505,-0.9347740182944616,-0.355242923534904,49.58695652173912,42188.48387096774,0.0,21.419354838709676,1.0,0.0,109614.58483870968,39.57333333333333,90.36661110219636,109614.58483870968,0.0,29.070974,1007.29156,3.46,0.0,0.0,0.0,5,summer,yeongheung_coal,1,0.0,109614.58483870968
2020-08-02,23319.666044063997,21113.475121728003,2988.7437636000004,12.586666666666666,14.23,22.24,6,25.326666666666668,94.94,213.455,3.36,0.135,-0.5512818827550241,-0.8343190551258409,28.25595238095238,42188.48387096774,0.0,21.419354838709676,1.0,0.0,109614.58483870968,39.57333333333333,90.36661110219636,109614.58483870968,0.0,42.694542,1004.51483,5.82,0.0,0.0,0.0,6,summer,yeongheung_coal,1,0.0,109614.58483870968
2020-08-03,24773.193738144,26981.691679583997,2787.473852928,14.091666666666669,16.22,1.6683333333333332,6,21.151666666666667,80.53833333333334,200.3083333333333,1.8733333333333333,0.01,-0.3470720583192965,-0.937838464946926,42.991992882562286,42188.48387096774,0.0,21.419354838709676,1.0,0.0,109614.58483870968,39.57333333333333,90.36661110219636,109614.58483870968,0.0,38.93995,1004.62933,3.61,0.0,0.0,0.0,0,summer,yeongheung_coal,1,0.0,109614.58483870968
2020-08-04,29248.056493776,27556.330374288,3745.191669984,15.955,15.03,2.0733333333333333,6,21.395,78.82000000000001,157.13333333333333,0.5499999999999999,0.0,0.3885879603733068,-0.9214116327966092,143.30909090909094,42188.48387096774,0.0,21.419354838709676,1.0,0.0,109614.58483870968,39.57333333333333,90.36661110219636,109614.58483870968,0.0,33.27031,1007.53125,6.95,0.0,0.0,0.0,1,summer,yeongheung_coal,1,0.0,109614.58483870968
2020-08-05,31270.357472688,28130.028675264,3040.271560512,16.925,15.225,1.653333333333333,6,25.981666666666666,96.63833333333334,117.83,3.9133333333333336,0.27,0.8843366544959591,-0.4668497419029968,24.694633730834752,42188.48387096774,0.0,21.419354838709676,1.0,0.0,109614.58483870968,39.57333333333333,90.36661110219636,109614.58483870968,0.0,32.58348,1007.9607,3.93,0.0,0.0,0.0,2,summer,yeongheung_coal,1,0.0,109614.58483870968
2020-08-06,27814.409639424,28213.687115856,3305.5951553280006,14.973333333333334,15.191666666666668,1.7866666666666668,6,19.028333333333332,81.07166666666667,177.66833333333332,1.0083333333333333,0.01,0.0406840287236817,-0.9991720621628742,80.401652892562,42188.48387096774,0.0,21.419354838709676,1.0,0.0,109614.58483870968,39.57333333333333,90.36661110219636,109614.58483870968,0.0,55.640675,1001.79663,12.6,0.0,0.0,0.0,3,summer,yeongheung_coal,1,0.0,109614.58483870968
2020-08-07,29678.414625504,27992.335439376,2953.443885984,16.044999999999998,15.13,1.6016666666666666,6,23.825,95.04666666666668,142.86166666666665,1.0883333333333334,0.0,0.6037414705507167,-0.7971801783394128,87.33231240428792,42188.48387096774,0.0,21.419354838709676,1.0,0.0,109614.58483870968,39.57333333333333,90.36661110219636,109614.58483870968,0.0,24.693481,1003.85815,4.34,0.0,0.0,0.0,4,summer,yeongheung_coal,1,0.0,109614.58483870968
